Name,Action,Action Description VI,Action JP,Data Scope,Module,Module Code,No,Route,Screen EN Fixed,Screen ID,Screen JP,Screen Key,Screen VN,System,System Code,System JP
staff.common.change_staff_info.edit,edit,Chỉnh sửa dữ liệu,修正,SELF_ONLY,(未分類),common,515,/staff/profile/edit,Change staff info,ST-PRO-002,プロフィール編集,change_staff_info,Staff tự chỉnh sửa thông tin,Staff Mobile APP,staff,
platform.global_master.attendance_type_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,524,,Attendance Type Master,PA-GM-101,勤怠区分マスタ,attendance_type_master,Quản lý attendance type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.attendance_type_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,525,,Attendance Type Master,PA-GM-101,勤怠区分マスタ,attendance_type_master,Quản lý attendance type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.attendance_type_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,526,,Attendance Type Master,PA-GM-101,勤怠区分マスタ,attendance_type_master,Quản lý attendance type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.attendance_type_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,527,,Attendance Type Master,PA-GM-101,勤怠区分マスタ,attendance_type_master,Quản lý attendance type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.industry_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,528,,Industry Master,PA-GM-504,業種マスタ,industry_master,Quản lý industry,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.industry_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,529,,Industry Master,PA-GM-504,業種マスタ,industry_master,Quản lý industry,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.industry_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,530,,Industry Master,PA-GM-504,業種マスタ,industry_master,Quản lý industry,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.industry_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,531,,Industry Master,PA-GM-504,業種マスタ,industry_master,Quản lý industry,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.prefecture_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,532,,Prefecture Master,PA-GM-502,都道府県マスタ,prefecture_master,Quản lý prefecture JP,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.prefecture_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,533,,Prefecture Master,PA-GM-502,都道府県マスタ,prefecture_master,Quản lý prefecture JP,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.prefecture_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,534,,Prefecture Master,PA-GM-502,都道府県マスタ,prefecture_master,Quản lý prefecture JP,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.prefecture_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,535,,Prefecture Master,PA-GM-502,都道府県マスタ,prefecture_master,Quản lý prefecture JP,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.alert_rule_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,536,,Alert Rule Master,PA-GM-304,アラートルールマスタ,alert_rule_master,Quản lý alert/overtime rule,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.alert_rule_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,537,,Alert Rule Master,PA-GM-304,アラートルールマスタ,alert_rule_master,Quản lý alert/overtime rule,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.alert_rule_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,538,,Alert Rule Master,PA-GM-304,アラートルールマスタ,alert_rule_master,Quản lý alert/overtime rule,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.alert_rule_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,539,,Alert Rule Master,PA-GM-304,アラートルールマスタ,alert_rule_master,Quản lý alert/overtime rule,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.mail_template_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,540,,Mail Template Master,PA-GM-303,メールテンプレートマスタ,mail_template_master,Quản lý mail template,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.mail_template_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,541,,Mail Template Master,PA-GM-303,メールテンプレートマスタ,mail_template_master,Quản lý mail template,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.mail_template_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,542,,Mail Template Master,PA-GM-303,メールテンプレートマスタ,mail_template_master,Quản lý mail template,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.mail_template_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,543,,Mail Template Master,PA-GM-303,メールテンプレートマスタ,mail_template_master,Quản lý mail template,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.notification_type_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,544,,Notification Type Master,PA-GM-302,通知種別マスタ,notification_type_master,Quản lý notification type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.notification_type_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,545,,Notification Type Master,PA-GM-302,通知種別マスタ,notification_type_master,Quản lý notification type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.notification_type_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,546,,Notification Type Master,PA-GM-302,通知種別マスタ,notification_type_master,Quản lý notification type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.notification_type_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,547,,Notification Type Master,PA-GM-302,通知種別マスタ,notification_type_master,Quản lý notification type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.approval_status_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,548,,Approval Status Master,PA-GM-301,承認状態マスタ,approval_status_master,Quản lý approval status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.approval_status_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,549,,Approval Status Master,PA-GM-301,承認状態マスタ,approval_status_master,Quản lý approval status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.approval_status_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,550,,Approval Status Master,PA-GM-301,承認状態マスタ,approval_status_master,Quản lý approval status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.approval_status_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,551,,Approval Status Master,PA-GM-301,承認状態マスタ,approval_status_master,Quản lý approval status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.approval_status_master.approve,approve,Phê duyệt,承認,ALL,Global Master Management,global_master,552,,Approval Status Master,PA-GM-301,承認状態マスタ,approval_status_master,Quản lý approval status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.approval_status_master.reject,reject,Từ chối/trả lại,却下/差戻し,ALL,Global Master Management,global_master,553,,Approval Status Master,PA-GM-301,承認状態マスタ,approval_status_master,Quản lý approval status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.tax_rate_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,554,,Tax Rate Master,PA-GM-205,税率マスタ,tax_rate_master,Quản lý tax rate,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.tax_rate_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,555,,Tax Rate Master,PA-GM-205,税率マスタ,tax_rate_master,Quản lý tax rate,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.tax_rate_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,556,,Tax Rate Master,PA-GM-205,税率マスタ,tax_rate_master,Quản lý tax rate,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.tax_rate_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,557,,Tax Rate Master,PA-GM-205,税率マスタ,tax_rate_master,Quản lý tax rate,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.billing_status_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,558,,Billing Status Master,PA-GM-204,請求状態マスタ,billing_status_master,Quản lý billing status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.billing_status_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,559,,Billing Status Master,PA-GM-204,請求状態マスタ,billing_status_master,Quản lý billing status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.billing_status_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,560,,Billing Status Master,PA-GM-204,請求状態マスタ,billing_status_master,Quản lý billing status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.billing_status_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,561,,Billing Status Master,PA-GM-204,請求状態マスタ,billing_status_master,Quản lý billing status,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.estimate_status_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,562,,Estimate Status Master,PA-GM-203,見積状態マスタ,estimate_status_master,Quản lý trạng thái estimate,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.estimate_status_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,563,,Estimate Status Master,PA-GM-203,見積状態マスタ,estimate_status_master,Quản lý trạng thái estimate,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.estimate_status_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,564,,Estimate Status Master,PA-GM-203,見積状態マスタ,estimate_status_master,Quản lý trạng thái estimate,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.estimate_status_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,565,,Estimate Status Master,PA-GM-203,見積状態マスタ,estimate_status_master,Quản lý trạng thái estimate,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.contract_type_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,566,,Contract Type Master,PA-GM-202,契約種別マスタ,contract_type_master,Quản lý loại contract,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.contract_type_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,567,,Contract Type Master,PA-GM-202,契約種別マスタ,contract_type_master,Quản lý loại contract,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.contract_type_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,568,,Contract Type Master,PA-GM-202,契約種別マスタ,contract_type_master,Quản lý loại contract,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.contract_type_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,569,,Contract Type Master,PA-GM-202,契約種別マスタ,contract_type_master,Quản lý loại contract,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.contract_status_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,570,,Contract Status Master,PA-GM-201,契約状態マスタ,contract_status_master,Quản lý trạng thái contract,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.contract_status_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,571,,Contract Status Master,PA-GM-201,契約状態マスタ,contract_status_master,Quản lý trạng thái contract,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.contract_status_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,572,,Contract Status Master,PA-GM-201,契約状態マスタ,contract_status_master,Quản lý trạng thái contract,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.contract_status_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,573,,Contract Status Master,PA-GM-201,契約状態マスタ,contract_status_master,Quản lý trạng thái contract,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.36_agreement_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,574,,36 Agreement Master,PA-GM-107,36協定マスタ,36_agreement_master,Template labor agreement,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.36_agreement_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,575,,36 Agreement Master,PA-GM-107,36協定マスタ,36_agreement_master,Template labor agreement,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.36_agreement_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,576,,36 Agreement Master,PA-GM-107,36協定マスタ,36_agreement_master,Template labor agreement,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.36_agreement_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,577,,36 Agreement Master,PA-GM-107,36協定マスタ,36_agreement_master,Template labor agreement,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.legal_holiday_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,578,,Legal Holiday Master,PA-GM-106,法定休日マスタ,legal_holiday_master,Quản lý legal holiday,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.legal_holiday_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,579,,Legal Holiday Master,PA-GM-106,法定休日マスタ,legal_holiday_master,Quản lý legal holiday,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.legal_holiday_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,580,,Legal Holiday Master,PA-GM-106,法定休日マスタ,legal_holiday_master,Quản lý legal holiday,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.legal_holiday_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,581,,Legal Holiday Master,PA-GM-106,法定休日マスタ,legal_holiday_master,Quản lý legal holiday,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.holiday_type_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,582,,Holiday Type Master,PA-GM-105,休日区分マスタ,holiday_type_master,Quản lý holiday type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.holiday_type_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,583,,Holiday Type Master,PA-GM-105,休日区分マスタ,holiday_type_master,Quản lý holiday type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.holiday_type_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,584,,Holiday Type Master,PA-GM-105,休日区分マスタ,holiday_type_master,Quản lý holiday type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.holiday_type_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,585,,Holiday Type Master,PA-GM-105,休日区分マスタ,holiday_type_master,Quản lý holiday type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.overtime_rule_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,586,,Overtime Rule Master,PA-GM-104,残業ルールマスタ,overtime_rule_master,Quản lý overtime rule,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.overtime_rule_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,587,,Overtime Rule Master,PA-GM-104,残業ルールマスタ,overtime_rule_master,Quản lý overtime rule,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.overtime_rule_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,588,,Overtime Rule Master,PA-GM-104,残業ルールマスタ,overtime_rule_master,Quản lý overtime rule,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.overtime_rule_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,589,,Overtime Rule Master,PA-GM-104,残業ルールマスタ,overtime_rule_master,Quản lý overtime rule,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.work_pattern_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,590,,Work Pattern Master,PA-GM-103,勤務パターンマスタ,work_pattern_master,Quản lý work pattern,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.work_pattern_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,591,,Work Pattern Master,PA-GM-103,勤務パターンマスタ,work_pattern_master,Quản lý work pattern,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.work_pattern_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,592,,Work Pattern Master,PA-GM-103,勤務パターンマスタ,work_pattern_master,Quản lý work pattern,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.work_pattern_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,593,,Work Pattern Master,PA-GM-103,勤務パターンマスタ,work_pattern_master,Quản lý work pattern,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.workplace_type_master.view,view,Xem màn hình/dữ liệu,参照,ALL,Global Master Management,global_master,594,,Workplace Type Master,PA-GM-102,就業場所区分マスタ,workplace_type_master,Quản lý workplace type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.workplace_type_master.create,create,Tạo mới dữ liệu,作成,ALL,Global Master Management,global_master,595,,Workplace Type Master,PA-GM-102,就業場所区分マスタ,workplace_type_master,Quản lý workplace type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.workplace_type_master.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Global Master Management,global_master,596,,Workplace Type Master,PA-GM-102,就業場所区分マスタ,workplace_type_master,Quản lý workplace type,Platform SaaS Admin,platform,プラットフォーム管理
platform.global_master.workplace_type_master.delete,delete,Xóa dữ liệu,削除,ALL,Global Master Management,global_master,597,,Workplace Type Master,PA-GM-102,就業場所区分マスタ,workplace_type_master,Quản lý workplace type,Platform SaaS Admin,platform,プラットフォーム管理
moto.staff.modal_change_staff_password.issue,issue,Phát hành account/tài liệu,発行,ALL/BRANCH/ASSIGNED_ONLY,Staff Management,staff,601,/moto/staff,Modal change staff password,MO-STF-009,PW再発行,staff_account_password,Modal change staff password,MOTO Portal,moto,派遣元ポータル
moto.staff.modal_lock_staff.lock,lock,Khóa account/dữ liệu,ロック,ALL/BRANCH/ASSIGNED_ONLY,Staff Management,staff,603,/moto/staff,Modal lock staff,MO-STF-010,アカウントロック,staff_account_lock,Modal lock staff,MOTO Portal,moto,派遣元ポータル
moto.staff.modal_unlock_staff.unlock,unlock,Mở khóa account/dữ liệu,ロック解除,ALL/BRANCH/ASSIGNED_ONLY,Staff Management,staff,605,/moto/staff,Modal unlock staff,MO-STF-011,アカウントロック解除,staff_account_unlock,Modal unlock staff,MOTO Portal,moto,派遣元ポータル
moto.attendance.multi_staff_attendance_proxy_application.view,view,Xem màn hình/dữ liệu,参照,ALL/BRANCH/ASSIGNED_ONLY,Attendance Management,attendance,607,,Multi Staff Attendance Proxy Application,SCR-ATT-021,代理申請（勤怠申請×複数）,multi_staff_attendance_proxy_application,,MOTO Portal,moto,派遣元ポータル
moto.attendance.multi_staff_attendance_proxy_application.submit,submit,Submit/gửi workflow,提出,ALL/BRANCH/ASSIGNED_ONLY,Attendance Management,attendance,608,,Multi Staff Attendance Proxy Application,SCR-ATT-021,代理申請（勤怠申請×複数）,multi_staff_attendance_proxy_application,,MOTO Portal,moto,派遣元ポータル
saki.request.draft_staffing_request_list.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,609,,Draft Staffing Request List,SCR-SHO-001,作成中派遣照会一覧,draft_staffing_request_list,,SAKI Portal,saki,派遣先ポータル
saki.request.draft_staffing_request_detail.create,create,Tạo mới dữ liệu,作成,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,611,,Draft Staffing Request Detail,SCR-SHO-002,作成中派遣照会詳細,draft_staffing_request_detail,,SAKI Portal,saki,派遣先ポータル
saki.request.draft_staffing_request_delete_confirmation.delete,delete,Xóa dữ liệu,削除,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,614,,Draft Staffing Request Delete Confirmation,SCR-SHO-003,作成中派遣照会削除,draft_staffing_request_delete_confirmation,,SAKI Portal,saki,派遣先ポータル
saki.request.hidden_request_restore.hide,hide,Ẩn dữ liệu,非表示,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,618,,Hidden Request Restore,SCR-SHO-006,非表示案件復帰,hidden_request_restore,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_creator_profile_confirmation.view,view,xác nhận tạo mới dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,621,,Staffing Request Creator Profile Confirmation,SCR-SHO-007,派遣照会作成 - 起票者プロファイル確認,staffing_request_creator_profile_confirmation,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_condition_input.create,create,Tạo mới dữ liệu,作成,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,623,,Staffing Request Condition Input,SCR-SHO-008,派遣照会作成 - 依頼条件入力,staffing_request_condition_input,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_agency_selection.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,624,,Staffing Request Agency Selection,SCR-SHO-009,派遣照会作成 - 派遣会社指定,staffing_request_agency_selection,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_agency_selection.create,create,Tạo mới dữ liệu,作成,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,625,,Staffing Request Agency Selection,SCR-SHO-009,派遣照会作成 - 派遣会社指定,staffing_request_agency_selection,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_agency_selection.assign,assign,Gán người dùng/quyền/đối tượng,割当,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,626,,Staffing Request Agency Selection,SCR-SHO-009,派遣照会作成 - 派遣会社指定,staffing_request_agency_selection,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_approver_selection.assign,assign,Gán người dùng/quyền/đối tượng,割当,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,629,,Staffing Request Approver Selection,SCR-SHO-010,派遣照会作成 - 承認者選択,staffing_request_approver_selection,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_content_confirmation.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,630,,Staffing Request Content Confirmation,SCR-SHO-011,派遣照会作成 - 依頼内容確認,staffing_request_content_confirmation,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_content_confirmation.create,create,Tạo mới dữ liệu,作成,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,631,,Staffing Request Content Confirmation,SCR-SHO-011,派遣照会作成 - 依頼内容確認,staffing_request_content_confirmation,,SAKI Portal,saki,派遣先ポータル
saki.request.staffing_request_completion.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Request Management,request,632,,Staffing Request Completion,SCR-SHO-012,派遣照会作成 - 派遣照会完了,staffing_request_completion,,SAKI Portal,saki,派遣先ポータル
moto.common.initial_password_setup.view,view,Xem màn hình/dữ liệu,参照,SELF_ONLY/ALL,Common,common,633,,Initial Password Setup,SCR-AUT-003,本パスワード設定画面,initial_password_setup,,MOTO Portal,moto,派遣元ポータル
moto.common.initial_password_setup.edit,edit,Chỉnh sửa dữ liệu,修正,SELF_ONLY/ALL,Common,common,634,,Initial Password Setup,SCR-AUT-003,本パスワード設定画面,initial_password_setup,,MOTO Portal,moto,派遣元ポータル
moto.common.password_reissue_procedure.view,view,Xem màn hình/dữ liệu,参照,SELF_ONLY/ALL,Common,common,635,,Password Reissue Procedure,SCR-AUT-004,パスワード再発行手続き画面,password_reissue_procedure,,MOTO Portal,moto,派遣元ポータル
moto.common.password_reissue_procedure.reset,reset,Reset/khởi tạo lại,初期化,SELF_ONLY/ALL,Common,common,636,,Password Reissue Procedure,SCR-AUT-004,パスワード再発行手続き画面,password_reissue_procedure,,MOTO Portal,moto,派遣元ポータル
moto.common.password_reissue_procedure.issue,issue,Phát hành account/tài liệu,発行,SELF_ONLY/ALL,Common,common,637,,Password Reissue Procedure,SCR-AUT-004,パスワード再発行手続き画面,password_reissue_procedure,,MOTO Portal,moto,派遣元ポータル
moto.billing.invoice_submission_cancel.view,view,Xem màn hình/dữ liệu,参照,ALL/BRANCH/ASSIGNED_ONLY,Billing Management,billing,638,,Invoice Submission Cancel,SCR-INV-014,請求書提出取り消し画面,invoice_submission_cancel,,MOTO Portal,moto,派遣元ポータル
moto.billing.invoice_submission_cancel.cancel,cancel,Hủy nghiệp vụ,取消,ALL/BRANCH/ASSIGNED_ONLY,Billing Management,billing,639,,Invoice Submission Cancel,SCR-INV-014,請求書提出取り消し画面,invoice_submission_cancel,,MOTO Portal,moto,派遣元ポータル
moto.billing.invoice_submission_cancel.submit,submit,Submit/gửi workflow,提出,ALL/BRANCH/ASSIGNED_ONLY,Billing Management,billing,640,,Invoice Submission Cancel,SCR-INV-014,請求書提出取り消し画面,invoice_submission_cancel,,MOTO Portal,moto,派遣元ポータル
moto.billing.unbilled_contract_list.view,view,Xem màn hình/dữ liệu,参照,ALL/BRANCH/ASSIGNED_ONLY,Billing Management,billing,641,,Unbilled Contract List,SCR-INV-015,未請求契約一覧,unbilled_contract_list,,MOTO Portal,moto,派遣元ポータル
moto.billing.invoice_revision_adjustment.view,view,Xem màn hình/dữ liệu,参照,ALL/BRANCH/ASSIGNED_ONLY,Billing Management,billing,642,,Invoice Revision Adjustment,SCR-INV-016,請求書修正・調整画面,invoice_revision_adjustment,,MOTO Portal,moto,派遣元ポータル
moto.billing.invoice_revision_adjustment.edit,edit,Chỉnh sửa dữ liệu,修正,ALL/BRANCH/ASSIGNED_ONLY,Billing Management,billing,643,,Invoice Revision Adjustment,SCR-INV-016,請求書修正・調整画面,invoice_revision_adjustment,,MOTO Portal,moto,派遣元ポータル
moto.staff.staff_detail_scr_stf_detail.view,view,Xem màn hình/dữ liệu,参照,ALL/BRANCH/ASSIGNED_ONLY,Staff Management,staff,644,,Staff Detail,SCR-STF-008,スタッフ詳細画面,staff_detail_scr_stf_detail,,MOTO Portal,moto,派遣元ポータル
saki.contract.benefit_information_and_conflict_date_notice_setting.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,645,,Benefit Information and Conflict Date Notice Setting,SCR-BNF-001,待遇情報提供・事業所抵触日通知内容設定,benefit_information_and_conflict_date_notice_setting,,SAKI Portal,saki,派遣先ポータル
saki.contract.benefit_information_and_conflict_date_notice_setting.edit,edit,Chỉnh sửa dữ liệu,修正,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,646,,Benefit Information and Conflict Date Notice Setting,SCR-BNF-001,待遇情報提供・事業所抵触日通知内容設定,benefit_information_and_conflict_date_notice_setting,,SAKI Portal,saki,派遣先ポータル
saki.contract.benefit_information_notice_content_input.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,647,,Benefit Information Notice Content Input,SCR-BNF-002,提供・通知内容入力,benefit_information_notice_content_input,,SAKI Portal,saki,派遣先ポータル
